q_Ainv,omega_meV,intensity_clean,intensity_noisy
1.4547619047619047,-15.535714285714285,1.7598150949653646,0.0
1.4547619047619047,-15.357142857142858,1.8035390528040418,0.0
1.4547619047619047,-15.178571428571429,1.8508373929495743,0.0
1.4547619047619047,-15.0,1.902105044296023,1.0
1.4547619047619047,-14.821428571428571,1.9577910312966469,0.0
1.4547619047619047,-14.642857142857142,2.0184071503533803,0.0
1.4547619047619047,-14.464285714285714,2.0845381929232025,3.0
1.4547619047619047,-14.285714285714285,2.156854000896148,3.0
1.4547619047619047,-14.107142857142858,2.236123686122639,2.0
1.4547619047619047,-13.928571428571429,2.32323239380118,4.0
1.4547619047619047,-13.75,2.4192010338432195,7.0
1.4547619047619047,-13.571428571428571,2.5252094360605066,3.0
1.4547619047619047,-13.392857142857142,2.6426233876174026,5.0
1.4547619047619047,-13.214285714285714,2.7730259563289983,3.0
1.4547619047619047,-13.035714285714285,2.9182533434089177,1.0
1.4547619047619047,-12.857142857142858,3.08043516543994,3.0
1.4547619047619047,-12.678571428571429,3.2620384096429524,1.0
1.4547619047619047,-12.5,3.4659131342478933,7.0
1.4547619047619047,-12.321428571428571,3.6953359759019326,5.0
1.4547619047619047,-12.142857142857142,3.954044187987191,3.0
1.4547619047619047,-11.964285714285714,4.246247545311474,5.0
1.4547619047619047,-11.785714285714285,4.576597010441231,4.0
1.4547619047619047,-11.607142857142858,4.950076317329619,6.0
1.4547619047619047,-11.428571428571429,5.371764369469725,2.0
1.4547619047619047,-11.25,5.846392236646147,5.0
1.4547619047619047,-11.071428571428571,6.377591171439092,8.0
1.4547619047619047,-10.892857142857142,6.966707161757881,9.0
1.4547619047619047,-10.714285714285714,7.611066824321097,6.0
1.4547619047619047,-10.535714285714285,8.301664757195384,5.0
1.4547619047619047,-10.357142857142858,9.02047213708824,7.0
1.4547619047619047,-10.178571428571429,9.738001099067981,8.0
1.4547619047619047,-10.0,10.412358013361233,9.0
1.4547619047619047,-9.821428571428571,10.99148003524481,13.0
1.4547619047619047,-9.642857142857142,11.41993685943963,5.0
1.4547619047619047,-9.464285714285714,11.649969098479017,12.0
1.4547619047619047,-9.285714285714285,11.653634044350847,10.0
1.4547619047619047,-9.107142857142858,11.430922714422884,10.0
1.4547619047619047,-8.928571428571427,11.009763731370757,15.0
1.4547619047619047,-8.75,10.437911986606654,15.0
1.4547619047619047,-8.57142857142857,9.770804049511272,3.0
1.4547619047619047,-8.392857142857142,9.060517071325242,12.0
1.4547619047619047,-8.214285714285715,8.348962878184611,11.0
1.4547619047619047,-8.035714285714285,7.665647947897133,7.0
1.4547619047619047,-7.857142857142858,7.028618161704639,5.0
1.4547619047619047,-7.678571428571427,6.446893780446094,4.0
1.4547619047619047,-7.5,5.923161001987645,5.0
1.4547619047619047,-7.321428571428569,5.45608509453137,5.0
1.4547619047619047,-7.142857142857142,5.042045037421804,5.0
1.4547619047619047,-6.964285714285715,4.6763194257781855,5.0
1.4547619047619047,-6.785714285714285,4.353838801623823,6.0
1.4547619047619047,-6.607142857142858,4.069628905233893,1.0
1.4547619047619047,-6.428571428571427,3.8190484488180805,1.0
1.4547619047619047,-6.25,3.5978976516979406,2.0
1.4547619047619047,-6.071428571428569,3.402449658400549,2.0
1.4547619047619047,-5.892857142857142,3.229438697524332,5.0
1.4547619047619047,-5.714285714285715,3.076026095337007,1.0
1.4547619047619047,-5.535714285714285,2.939756814732661,4.0
1.4547619047619047,-5.357142857142858,2.8185137996206038,5.0
1.4547619047619047,-5.178571428571427,2.710474065357084,1.0
1.4547619047619047,-5.0,2.614068465085008,4.0
1.4547619047619047,-4.821428571428569,2.527945889050342,2.0
1.4547619047619047,-4.642857142857142,2.450941998004908,3.0
1.4547619047619047,-4.464285714285715,2.3820522480796615,4.0
1.4547619047619047,-4.285714285714285,2.320408805941938,3.0
1.4547619047619047,-4.107142857142858,2.265260905661201,2.0
1.4547619047619047,-3.928571428571427,2.215958236008742,1.0
1.4547619047619047,-3.75,2.171937125122633,2.0
1.4547619047619047,-3.5714285714285694,2.1327098955216965,3.0
1.4547619047619047,-3.3928571428571423,2.097859758241373,0.0
1.4547619047619047,-3.2142857142857153,2.067049736432356,0.0
1.4547619047619047,-3.0357142857142847,2.0400710492657943,3.0
1.4547619047619047,-2.8571428571428577,2.0169978247336826,1.0
1.4547619047619047,-2.678571428571427,1.9986025621197108,3.0
1.4547619047619047,-2.5,1.9873402590097426,0.0
1.4547619047619047,-2.3214285714285694,1.9894117062664431,3.0
1.4547619047619047,-2.1428571428571423,2.018546182329502,1.0
1.4547619047619047,-1.9642857142857153,2.1019017238121505,4.0
1.4547619047619047,-1.7857142857142847,2.287422438067937,1.0
1.4547619047619047,-1.6071428571428577,2.649821213062394,0.0
1.4547619047619047,-1.428571428571427,3.2895356745458852,7.0
1.4547619047619047,-1.25,4.317340403404144,2.0
1.4547619047619047,-1.0714285714285694,5.8196695751281515,4.0
1.4547619047619047,-0.8928571428571423,7.808196180887673,11.0
1.4547619047619047,-0.7142857142857153,10.1701411620853,9.0
1.4547619047619047,-0.5357142857142847,12.646071281137937,13.0
1.4547619047619047,-0.35714285714285765,14.859888042808441,8.0
1.4547619047619047,-0.17857142857142705,16.406317268906744,14.0
1.4547619047619047,0.0,16.971101771474867,18.0
1.4547619047619047,0.1785714285714306,16.435688345889183,18.0
1.4547619047619047,0.35714285714285765,14.918746265124197,15.0
1.4547619047619047,0.5357142857142847,12.734649879806772,10.0
1.4547619047619047,0.7142857142857153,10.288792737675534,12.0
1.4547619047619047,0.8928571428571423,7.957396059900161,11.0
1.4547619047619047,1.071428571428573,6.000020372455004,9.0
1.4547619047619047,1.25,4.529577868490052,6.0
1.4547619047619047,1.4285714285714306,3.534535921916849,4.0
1.4547619047619047,1.6071428571428577,2.928609463522444,3.0
1.4547619047619047,1.7857142857142847,2.6011834257989364,1.0
1.4547619047619047,1.9642857142857153,2.4519919576672837,3.0
1.4547619047619047,2.1428571428571423,2.406508287740607,4.0
1.4547619047619047,2.321428571428573,2.416991118524191,1.0
1.4547619047619047,2.5,2.456504590567879,1.0
1.4547619047619047,2.6785714285714306,2.5115640276259845,4.0
1.4547619047619047,2.8571428571428577,2.5762391796178528,2.0
1.4547619047619047,3.0357142857142847,2.648375583208689,0.0
1.4547619047619047,3.2142857142857153,2.727535964626126,1.0
1.4547619047619047,3.3928571428571423,2.81402157426201,3.0
1.4547619047619047,3.571428571428573,2.9084630936714615,2.0
1.4547619047619047,3.75,3.011673371677657,1.0
1.4547619047619047,3.9285714285714306,3.124607772961112,3.0
1.4547619047619047,4.107142857142858,3.248365512853845,4.0
1.4547619047619047,4.285714285714285,3.3842068338550493,0.0
1.4547619047619047,4.464285714285715,3.5335778696620506,9.0
1.4547619047619047,4.642857142857142,3.698141218458179,6.0
1.4547619047619047,4.821428571428573,3.8798122991462765,2.0
1.4547619047619047,5.0,4.0808022223981455,3.0
1.4547619047619047,5.178571428571431,4.3036681238208585,3.0
1.4547619047619047,5.357142857142858,4.551371946816097,1.0
1.4547619047619047,5.535714285714285,4.827348550740679,1.0
1.4547619047619047,5.714285714285715,5.135583673244961,4.0
1.4547619047619047,5.892857142857142,5.480701527631884,3.0
1.4547619047619047,6.071428571428573,5.868060389170798,15.0
1.4547619047619047,6.25,6.303851973262056,4.0
1.4547619047619047,6.428571428571431,6.79519603468676,6.0
1.4547619047619047,6.607142857142858,7.350214353410305,5.0
1.4547619047619047,6.785714285714285,7.978056547285405,4.0
1.4547619047619047,6.964285714285715,8.688831786733338,7.0
1.4547619047619047,7.142857142857146,9.493372766999537,16.0
1.4547619047619047,7.321428571428569,10.40271856817844,15.0
1.4547619047619047,7.5,11.427150574303711,10.0
1.4547619047619047,7.678571428571431,12.574556105176942,14.0
1.4547619047619047,7.857142857142861,13.847848972928167,6.0
1.4547619047619047,8.035714285714285,15.241196471392916,15.0
1.4547619047619047,8.214285714285715,16.734988075048125,14.0
1.4547619047619047,8.392857142857146,18.289981019560468,15.0
1.4547619047619047,8.57142857142857,19.842003974290414,12.0
1.4547619047619047,8.75,21.299902123428666,18.0
1.4547619047619047,8.92857142857143,22.550409499453874,27.0
1.4547619047619047,9.107142857142861,23.472952640349224,22.0
1.4547619047619047,9.285714285714285,23.96366627169073,34.0
1.4547619047619047,9.464285714285715,23.961809215930693,28.0
1.4547619047619047,9.642857142857146,23.46740750598572,19.0
1.4547619047619047,9.82142857142857,22.541245963004116,21.0
1.4547619047619047,10.0,21.287212698473834,13.0
1.4547619047619047,10.17857142857143,19.82588069260308,27.0
1.4547619047619047,10.357142857142861,18.270498058498738,19.0
1.4547619047619047,10.535714285714285,16.712193452726698,15.0
1.4547619047619047,10.714285714285715,15.215111332971347,14.0
1.4547619047619047,10.892857142857146,13.818471202174747,9.0
1.4547619047619047,11.07142857142857,12.541865375360707,17.0
1.4547619047619047,11.25,11.391113102178368,15.0
1.4547619047619047,11.42857142857143,10.363290852365644,10.0
1.4547619047619047,11.607142857142861,9.45050420717302,18.0
1.4547619047619047,11.785714285714285,8.642466353348857,13.0
1.4547619047619047,11.964285714285715,7.928133742351184,13.0
1.4547619047619047,12.142857142857146,7.296669681316627,4.0
1.4547619047619047,12.32142857142857,6.73796115178754,8.0
1.4547619047619047,12.5,6.242854634682709,0.0
1.4547619047619047,12.67857142857143,5.803224271089335,3.0
1.4547619047619047,12.857142857142861,5.41194597426986,3.0
1.4547619047619047,13.035714285714285,5.062823398136967,4.0
1.4547619047619047,13.214285714285715,4.750493309049177,6.0
1.4547619047619047,13.392857142857146,4.470326187365828,4.0
1.4547619047619047,13.57142857142857,4.218330624525505,5.0
1.4547619047619047,13.75,3.991065709714753,2.0
1.4547619047619047,13.92857142857143,3.785563050365925,3.0
1.4547619047619047,14.107142857142861,3.5992586445034473,2.0
1.4547619047619047,14.285714285714285,3.4299340750855927,3.0
1.4547619047619047,14.464285714285715,3.2756661485192575,5.0
1.4547619047619047,14.642857142857146,3.1347839801942485,2.0
1.4547619047619047,14.82142857142857,3.0058325355316873,3.0
1.4547619047619047,15.0,2.887541704053819,3.0
1.4547619047619047,15.17857142857143,2.7788000805694444,0.0
1.4547619047619047,15.357142857142861,2.6786327316116383,1.0
1.4547619047619047,15.535714285714285,2.5861823260216408,3.0
1.4547619047619047,15.714285714285715,2.5006931008168065,2.0
1.4547619047619047,15.892857142857146,2.421497215147064,3.0
1.4547619047619047,16.07142857142857,2.348003115916153,5.0
1.4547619047619047,16.25,2.27968559911257,4.0
1.4547619047619047,16.42857142857143,2.2160773020698956,3.0
1.4547619047619047,16.60714285714286,2.1567614049082287,3.0
1.4547619047619047,16.785714285714285,2.101365355440298,1.0
1.4547619047619047,16.964285714285715,2.0495554619152023,4.0
1.4547619047619047,17.142857142857146,2.0010322230615536,3.0
1.4547619047619047,17.32142857142857,1.9555262857969886,0.0
1.4547619047619047,17.5,1.9127949383901988,2.0
1.4547619047619047,17.67857142857143,1.872619061382925,2.0
1.4547619047619047,17.85714285714286,1.834800470695477,5.0
1.4547619047619047,18.035714285714285,1.7991595974604335,3.0
1.4547619047619047,18.214285714285715,1.7655334575954125,2.0
1.4547619047619047,18.392857142857146,1.7337738712189474,0.0
1.4547619047619047,18.57142857142857,1.7037458979662168,3.0
1.4547619047619047,18.75,1.6753264592661599,1.0
1.4547619047619047,18.92857142857143,1.648403122857074,2.0
1.4547619047619047,19.10714285714286,1.6228730283754311,2.0
1.4547619047619047,19.285714285714285,1.5986419358610648,4.0
1.4547619047619047,19.464285714285715,1.5756233815707104,4.0
1.4547619047619047,19.642857142857146,1.5537379276558472,3.0
1.4547619047619047,19.82142857142857,1.5329124941014936,1.0
1.4547619047619047,20.0,1.5130797628915968,2.0
1.4547619047619047,20.17857142857143,1.494177645706632,2.0
1.4547619047619047,20.35714285714286,1.4761488076056226,1.0
1.4547619047619047,20.535714285714285,1.4589402401279414,0.0
1.4547619047619047,20.714285714285715,1.442502878094749,1.0
1.4547619047619047,20.892857142857146,1.4267912551168043,2.0
1.4547619047619047,21.07142857142857,1.4117631934421064,0.0
1.4547619047619047,21.25,1.3973795243182852,1.0
1.4547619047619047,21.42857142857143,1.3836038355132216,3.0
1.4547619047619047,21.60714285714286,1.3704022430436207,2.0
1.4547619047619047,21.785714285714285,1.3577431845140908,3.0
1.4547619047619047,21.964285714285715,1.3455972317762477,1.0
1.4547619047619047,22.142857142857146,1.333936920884855,0.0
1.4547619047619047,22.32142857142857,1.3227365975615353,2.0
1.4547619047619047,22.5,1.3119722765807416,0.0
1.4547619047619047,22.67857142857143,1.3016215136715048,1.0
1.4547619047619047,22.85714285714286,1.2916632886852608,1.0
1.4547619047619047,23.035714285714285,1.2820778989178723,0.0
1.4547619047619047,23.214285714285715,1.2728468615951345,2.0
1.4547619047619047,23.392857142857146,1.2639528246378708,1.0
1.4547619047619047,23.57142857142857,1.255379484916947,2.0
1.4547619047619047,23.75,1.2471115132918036,3.0
1.4547619047619047,23.92857142857143,1.2391344857997935,2.0
1.4547619047619047,24.10714285714286,1.231434820428886,0.0
1.4547619047619047,24.285714285714285,1.2239997189642386,0.0
1.4547619047619047,24.464285714285715,1.2168171134505918,2.0
1.4547619047619047,24.642857142857146,1.2098756168582356,1.0
1.4547619047619047,24.82142857142857,1.2031644775810586,2.0
1.4547619047619047,25.0,1.1966735374315727,2.0
1.564285714285714,-25.0,1.0246804901027413,1.0
1.564285714285714,-24.821428571428573,1.026827154841844,2.0
1.564285714285714,-24.642857142857142,1.0290335487015176,2.0
1.564285714285714,-24.464285714285715,1.0313020091472855,1.0
1.564285714285714,-24.285714285714285,1.0336349921918186,2.0
1.564285714285714,-24.107142857142858,1.0360350797868265,1.0
1.564285714285714,-23.928571428571427,1.038504987761889,0.0
1.564285714285714,-23.75,1.041047574357072,1.0
1.564285714285714,-23.571428571428573,1.0436658494007327,0.0
1.564285714285714,-23.392857142857142,1.0463629841889759,1.0
1.564285714285714,-23.214285714285715,1.0491423221288414,4.0
1.564285714285714,-23.035714285714285,1.0520073902135407,1.0
1.564285714285714,-22.857142857142858,1.0549619114050146,0.0
1.564285714285714,-22.678571428571427,1.0580098180068123,0.0
1.564285714285714,-22.5,1.0611552661189307,1.0
1.564285714285714,-22.32142857142857,1.0644026512758835,2.0
1.564285714285714,-22.142857142857142,1.0677566253800397,0.0
1.564285714285714,-21.964285714285715,1.0712221150543306,1.0
1.564285714285714,-21.785714285714285,1.0748043415519337,0.0
1.564285714285714,-21.607142857142858,1.078508842375693,1.0
1.564285714285714,-21.428571428571427,1.082341494777074,3.0
1.564285714285714,-21.25,1.0863085413236013,4.0
1.564285714285714,-21.07142857142857,1.0904166177453125,2.0
1.564285714285714,-20.892857142857142,1.0946727832950962,2.0
1.564285714285714,-20.714285714285715,1.0990845538852843,1.0
1.564285714285714,-20.535714285714285,1.103659938293971,2.0
1.564285714285714,-20.357142857142858,1.1084074777697575,1.0
1.564285714285714,-20.17857142857143,1.1133362894036112,1.0
1.564285714285714,-20.0,1.1184561136819327,0.0
1.564285714285714,-19.82142857142857,1.1237773666866313,1.0
1.564285714285714,-19.642857142857142,1.129311197466919,1.0
1.564285714285714,-19.464285714285715,1.1350695511748103,0.0
1.564285714285714,-19.285714285714285,1.1410652386332407,2.0
1.564285714285714,-19.107142857142858,1.1473120130938441,1.0
1.564285714285714,-18.92857142857143,1.1538246550425661,3.0
1.564285714285714,-18.75,1.1606190660275342,1.0
1.564285714285714,-18.57142857142857,1.1677123726175098,1.0
1.564285714285714,-18.392857142857142,1.175123041753724,2.0
1.564285714285714,-18.214285714285715,1.1828710089364898,1.0
1.564285714285714,-18.035714285714285,1.1909778208948292,2.0
1.564285714285714,-17.857142857142858,1.199466794627424,2.0
1.564285714285714,-17.67857142857143,1.208363194982365,2.0
1.564285714285714,-17.5,1.2176944332685098,1.0
1.564285714285714,-17.32142857142857,1.2274902897711852,1.0
1.564285714285714,-17.142857142857142,1.2377831634896124,2.0
1.564285714285714,-16.964285714285715,1.248608352934965,2.0
1.564285714285714,-16.785714285714285,1.2600043724410805,0.0
1.564285714285714,-16.607142857142858,1.27201330916226,0.0
1.564285714285714,-16.42857142857143,1.284681226785804,2.0
1.564285714285714,-16.25,1.2980586229970403,1.0
1.564285714285714,-16.07142857142857,1.3122009489333433,3.0
1.564285714285714,-15.892857142857142,1.3271692002897948,2.0
1.564285714285714,-15.714285714285714,1.343030591440059,1.0
1.564285714285714,-15.535714285714285,1.3598593259698346,0.0
1.564285714285714,-15.357142857142858,1.3777374794582955,1.0
1.564285714285714,-15.178571428571429,1.39675601327309,2.0
1.564285714285714,-15.0,1.4170159416752113,2.0
1.564285714285714,-14.821428571428571,1.438629678795452,1.0
1.564285714285714,-14.642857142857142,1.4617225972102679,0.0
1.564285714285714,-14.464285714285714,1.4864348361176747,1.0
1.564285714285714,-14.285714285714285,1.5129234047490883,0.0
1.564285714285714,-14.107142857142858,1.5413646359686128,1.0
1.564285714285714,-13.928571428571429,1.5719570564021779,0.0
1.564285714285714,-13.75,1.6049247533956978,5.0
1.564285714285714,-13.571428571428571,1.6405213362320925,2.0
1.564285714285714,-13.392857142857142,1.6790346100929865,2.0
1.564285714285714,-13.214285714285714,1.72079210715555,2.0
1.564285714285714,-13.035714285714285,1.7661676510939637,2.0
1.564285714285714,-12.857142857142858,1.8155891704631166,2.0
1.564285714285714,-12.678571428571429,1.8695480245787657,3.0
1.564285714285714,-12.5,1.9286101644040161,4.0
1.564285714285714,-12.321428571428571,1.9934295225957874,1.0
1.564285714285714,-12.142857142857142,2.0647641132168637,2.0
1.564285714285714,-11.964285714285714,2.143495424207867,5.0
1.564285714285714,-11.785714285714285,2.2306518048458615,0.0
1.564285714285714,-11.607142857142858,2.3274366836933966,4.0
1.564285714285714,-11.428571428571429,2.4352625921550546,0.0
1.564285714285714,-11.25,2.5557920966559733,2.0
1.564285714285714,-11.071428571428571,2.6909868218290813,2.0
1.564285714285714,-10.892857142857142,2.8431657075620786,2.0
1.564285714285714,-10.714285714285714,3.015073354889661,4.0
1.564285714285714,-10.535714285714285,3.2099585479151034,6.0
1.564285714285714,-10.357142857142858,3.431661385752121,4.0
1.564285714285714,-10.178571428571429,3.684704225022942,2.0
1.564285714285714,-10.0,3.974375657920439,2.0
1.564285714285714,-9.821428571428571,4.306786154742863,7.0
1.564285714285714,-9.642857142857142,4.688855898217659,1.0
1.564285714285714,-9.464285714285714,5.128165677898397,6.0
1.564285714285714,-9.285714285714285,5.632555776582287,5.0
1.564285714285714,-9.107142857142858,6.209292688978008,6.0
1.564285714285714,-8.928571428571427,6.86354563874072,8.0
1.564285714285714,-8.75,7.5958569563493805,4.0
1.564285714285714,-8.57142857142857,8.398342475739076,10.0
1.564285714285714,-8.392857142857142,9.249701938037271,11.0
1.564285714285714,-8.214285714285715,10.110006703791761,10.0
1.564285714285714,-8.035714285714285,10.917758130189698,13.0
1.564285714285714,-7.857142857142858,11.593239418820888,6.0
1.564285714285714,-7.678571428571427,12.051795477259107,12.0
1.564285714285714,-7.5,12.226115743348116,9.0
1.564285714285714,-7.321428571428569,12.088887477787877,15.0
1.564285714285714,-7.142857142857142,11.663099796317525,10.0
1.564285714285714,-6.964285714285715,11.013335269865168,13.0
1.564285714285714,-6.785714285714285,10.223711961816763,11.0
1.564285714285714,-6.607142857142858,9.37510396839379,9.0
1.564285714285714,-6.428571428571427,8.530916628952445,1.0
1.564285714285714,-6.25,7.732962939284674,11.0
1.564285714285714,-6.071428571428569,7.004022365692085,5.0
1.564285714285714,-5.892857142857142,6.3529780706289465,3.0
1.564285714285714,-5.714285714285715,5.779884165957859,3.0
1.564285714285714,-5.535714285714285,5.279883404083832,5.0
1.564285714285714,-5.357142857142858,4.845841866286602,2.0
1.564285714285714,-5.178571428571427,4.469949127230169,2.0
1.564285714285714,-5.0,4.144601611749933,5.0
1.564285714285714,-4.821428571428569,3.8628339730449315,3.0
1.564285714285714,-4.642857142857142,3.6184853129356447,5.0
1.564285714285714,-4.464285714285715,3.4062203419523724,2.0
1.564285714285714,-4.285714285714285,3.221477985433443,2.0
1.564285714285714,-4.107142857142858,3.060389028346063,6.0
1.564285714285714,-3.928571428571427,2.9196854726633092,2.0
1.564285714285714,-3.75,2.7966132885502515,1.0
1.564285714285714,-3.5714285714285694,2.68885447564559,2.0
1.564285714285714,-3.3928571428571423,2.5944627795585924,1.0
1.564285714285714,-3.2142857142857153,2.511821421356265,3.0
1.564285714285714,-3.0357142857142847,2.439646428480397,2.0
1.564285714285714,-2.8571428571428577,2.3770981771564794,1.0
1.564285714285714,-2.678571428571427,2.3241468671985346,2.0
1.564285714285714,-2.5,2.282483554570219,0.0
1.564285714285714,-2.3214285714285694,2.2574609809587667,1.0
1.564285714285714,-2.1428571428571423,2.2616718352479293,1.0
1.564285714285714,-1.9642857142857153,2.3205421882091626,1.0
1.564285714285714,-1.7857142857142847,2.4793119068050933,4.0
1.564285714285714,-1.6071428571428577,2.808710845341255,3.0
1.564285714285714,-1.428571428571427,3.4039594979353427,2.0
1.564285714285714,-1.25,4.3701408476573205,3.0
1.564285714285714,-1.0714285714285694,5.78924339367697,4.0
1.564285714285714,-0.8928571428571423,7.672244926550831,3.0
1.564285714285714,-0.7142857142857153,9.911890739340624,10.0
1.564285714285714,-0.5357142857142847,12.261593808789257,17.0
1.564285714285714,-0.35714285714285765,14.363930305213907,10.0
1.564285714285714,-0.17857142857142705,15.833775838029702,10.0
1.564285714285714,0.0,16.372518458792452,13.0
1.564285714285714,0.1785714285714306,15.8675378858028,10.0
1.564285714285714,0.35714285714285765,14.431659232132038,15.0
1.564285714285714,0.5357142857142847,12.363702211001833,13.0
1.564285714285714,0.7142857142857153,10.049004917756825,13.0
1.564285714285714,0.8928571428571423,7.845213982408998,8.0
1.564285714285714,1.071428571428573,5.999151710011046,0.0
1.564285714285714,1.25,4.618324276769862,1.0
1.564285714285714,1.4285714285714306,3.6920256767140187,3.0
1.564285714285714,1.6071428571428577,3.13856417788336,4.0
1.564285714285714,1.7857142857142847,2.8531838920218124,0.0
1.564285714285714,1.9642857142857153,2.741027934465985,2.0
1.564285714285714,2.1428571428571423,2.731773801369889,3.0
1.564285714285714,2.321428571428573,2.7806412211513174,3.0
1.564285714285714,2.5,2.862726033586192,3.0
1.564285714285714,2.6785714285714306,2.966031762713263,0.0
1.564285714285714,2.8571428571428577,3.0858905117342332,3.0
1.564285714285714,3.0357142857142847,3.2214018878970156,3.0
1.564285714285714,3.2142857142857153,3.3735128336569438,5.0
1.564285714285714,3.3928571428571423,3.544131461966996,4.0
1.564285714285714,3.571428571428573,3.7357915088739166,1.0
1.564285714285714,3.75,3.9515767381301274,10.0
1.564285714285714,3.9285714285714306,4.195160598912332,4.0
1.564285714285714,4.107142857142858,4.470899500726426,5.0
1.564285714285714,4.285714285714285,4.783956816099238,9.0
1.564285714285714,4.464285714285715,5.140449240199148,2.0
1.564285714285714,4.642857142857142,5.547609633495949,4.0
1.564285714285714,4.821428571428573,6.013955956229157,8.0
1.564285714285714,5.0,6.549444716278928,7.0
1.564285714285714,5.178571428571431,7.1655667769111595,4.0
1.564285714285714,5.357142857142858,7.875308137882531,3.0
1.564285714285714,5.535714285714285,8.692840773078537,8.0
1.564285714285714,5.714285714285715,9.632720047734555,11.0
1.564285714285714,5.892857142857142,10.708241079520253,10.0
1.564285714285714,6.071428571428573,11.928461248935495,12.0
1.564285714285714,6.25,13.293297651918543,13.0
1.564285714285714,6.428571428571431,14.786237124327343,16.0
1.564285714285714,6.607142857142858,16.36490714636973,17.0
1.564285714285714,6.785714285714285,17.951516535114767,14.0
1.564285714285714,6.964285714285715,19.42809405534317,28.0
1.564285714285714,7.142857142857146,20.644161678376094,21.0
1.564285714285714,7.321428571428569,21.443204218204194,9.0
1.564285714285714,7.5,21.70505754685301,18.0
1.564285714285714,7.678571428571431,21.386954239556168,21.0
1.564285714285714,7.857142857142861,20.53972826508823,15.0
1.564285714285714,8.035714285714285,19.288641218878528,13.0
1.564285714285714,8.214285714285715,17.791228971106424,16.0
1.564285714285714,8.392857142857146,16.195837681639794,18.0
1.564285714285714,8.57142857142857,14.616912582228881,10.0
1.564285714285714,8.75,13.12876086714153,12.0
1.564285714285714,8.92857142857143,11.77102551134489,12.0
1.564285714285714,9.107142857142861,10.558384354413281,14.0
1.564285714285714,9.285714285714285,9.489834796794572,11.0
1.564285714285714,9.464285714285715,8.555764148050843,10.0
1.564285714285714,9.642857142857146,7.742656784387449,8.0
1.564285714285714,9.82142857142857,7.035929074620967,10.0
1.564285714285714,10.0,6.42147997324546,3.0
1.564285714285714,10.17857142857143,5.886437431783617,7.0
1.564285714285714,10.357142857142861,5.41943587095791,7.0
1.564285714285714,10.535714285714285,5.0106388331296,4.0
1.564285714285714,10.714285714285715,4.6516354558197675,4.0
1.564285714285714,10.892857142857146,4.3352842174051105,7.0
1.564285714285714,11.07142857142857,4.055543722517631,4.0
1.564285714285714,11.25,3.807310577383542,3.0
1.564285714285714,11.42857142857143,3.5862732860311213,6.0
1.564285714285714,11.607142857142861,3.388785081458851,2.0
1.564285714285714,11.785714285714285,3.2117555295789755,2.0
1.564285714285714,11.964285714285715,3.0525593150178554,5.0
1.564285714285714,12.142857142857146,2.9089600821891195,5.0
1.564285714285714,12.32142857142857,2.7790471314840293,0.0
1.564285714285714,12.5,2.661182918117019,1.0
1.564285714285714,12.67857142857143,2.553959539154091,0.0
1.564285714285714,12.857142857142861,2.4561626540423376,2.0
1.564285714285714,13.035714285714285,2.366741531959716,4.0
1.564285714285714,13.214285714285715,2.2847841409842777,1.0
1.564285714285714,13.392857142857146,2.2094963849780505,4.0
1.564285714285714,13.57142857142857,2.140184754763199,2.0
1.564285714285714,13.75,2.0762417934818114,3.0
1.564285714285714,13.92857142857143,2.0171338856225924,3.0
1.564285714285714,14.107142857142861,1.9623909687692418,2.0
1.564285714285714,14.285714285714285,1.9115978400829272,0.0
1.564285714285714,14.464285714285715,1.864386788850708,3.0
1.564285714285714,14.642857142857146,1.820431334634343,3.0
1.564285714285714,14.82142857142857,1.7794408897339729,2.0
1.564285714285714,15.0,1.7411561965572062,1.0
1.564285714285714,15.17857142857143,1.7053454164541486,0.0
1.564285714285714,15.357142857142861,1.6718007677743842,3.0
1.564285714285714,15.535714285714285,1.6403356282358028,6.0
1.564285714285714,15.714285714285715,1.61078203090225,2.0
1.564285714285714,15.892857142857146,1.5829884947388972,1.0
1.564285714285714,16.07142857142857,1.5568181403267758,1.0
1.564285714285714,16.25,1.5321470492545088,4.0
1.564285714285714,16.42857142857143,1.508862832274846,3.0
1.564285714285714,16.60714285714286,1.4868633767655877,1.0
1.564285714285714,16.785714285714285,1.4660557485708545,1.0
1.564285714285714,16.964285714285715,1.4463552270827398,2.0
1.564285714285714,17.142857142857146,1.4276844555881487,1.0
1.564285714285714,17.32142857142857,1.409972691559062,4.0
1.564285714285714,17.5,1.3931551437948102,0.0
1.564285714285714,17.67857142857143,1.3771723852042788,2.0
1.564285714285714,17.85714285714286,1.3619698316033453,0.0
1.564285714285714,18.035714285714285,1.3474972782469092,1.0
1.564285714285714,18.214285714285715,1.3337084869554958,3.0
1.564285714285714,18.392857142857146,1.3205608176667054,2.0
1.564285714285714,18.57142857142857,1.3080148990689449,1.0
1.564285714285714,18.75,1.2960343336816829,1.0
1.564285714285714,18.92857142857143,1.284585433351678,0.0
1.564285714285714,19.10714285714286,1.2736369816539355,1.0
1.564285714285714,19.285714285714285,1.2631600201327366,2.0
1.564285714285714,19.464285714285715,1.2531276557028264,0.0
1.564285714285714,19.642857142857146,1.2435148868630537,3.0
1.564285714285714,19.82142857142857,1.2342984466620803,2.0
1.564285714285714,20.0,1.2254566606048185,1.0
1.564285714285714,20.17857142857143,1.2169693179044796,0.0
