frequency_ghz,propagating,beta_rad_per_m,alpha_ev_np_per_m,lambda_g_mm,v_phase_over_c,v_group_over_c,z_te_ohm
11.374517374517374,True,194.7936087246105,,32.25560298573472,1.2238197019178316,0.81711382684305,461.0499798630466
11.424710424710424,True,196.07962399732733,,32.04405016232196,1.2211581184588156,0.818894772826035,460.04728069235983
11.474903474903474,True,197.36286674434055,,31.835701471233108,1.2185483379913529,0.8206486101719965,459.0640972789166
11.525096525096526,True,198.64339069747535,,31.630477536242747,1.215988918373974,0.8223759155117998,458.0998863243091
11.575289575289574,True,199.92124809951983,,31.42830172834779,1.2134784703796635,0.824077249336882,457.15412446460846
11.625482625482626,True,201.19648975860432,,31.22910004403236,1.2110156552749467,0.8257531565708471,456.2263073583332
11.675675675675675,True,202.46916510010362,,31.03280099008207,1.2085991825317544,0.8274041671161947,455.3159488244393
11.725868725868725,True,203.73932221619927,,30.83933547453419,1.2062278076635748,0.8290307963774839,454.42258002713317
11.776061776061777,True,205.00700791322726,,30.64863670338066,1.203900330178036,0.8306335457621457,453.54574870454724
11.826254826254825,True,206.27226775692893,,30.46064008266825,1.2016155916386215,0.8322129031600847,452.68501843852954
11.876447876447877,True,207.53514611571887,,30.27528312566472,1.1993724738287412,0.8337693434031489,451.83996796299374
11.926640926640927,True,208.79568620207132,,30.092505364783992,1.1971698970118667,0.8353033287054725,451.010190508459
11.976833976833976,True,210.05393011212462,,29.912248267983784,1.195006818281871,0.8368153090856475,450.1952931805733
12.027027027027026,True,211.3099188635954,,29.734455159369507,1.1928822299981283,0.8383057227716176,449.3948963705679
12.077220077220076,True,212.56369243208886,,29.559071143756015,1.1907951583003022,0.8397749965891393,448.608633195733
12.127413127413128,True,213.81528978588625,,29.38604303495574,1.1887446616980917,0.8412235463346058,447.83614896813236
12.177606177606176,True,215.06474891928653,,29.215319287577234,1.1867298297315316,0.8426517771329852,447.07710068989803
12.227799227799228,True,216.31210688457426,,29.046849932132282,1.184749781697734,0.8440600837815818,446.331156573555
12.277992277992277,True,217.5573998226805,,28.880586513263523,1.182803665440234,0.8454488510802887,445.59799558593124
12.328185328185327,True,218.80066299260218,,28.716482030916083,1.1808906561973527,0.8468184541489658,444.87730701430087
12.378378378378379,True,220.0419307996395,,28.55449088428868,1.1790099555062241,0.8481692587325409,444.1687900534982
12.428571428571427,True,221.28123682250782,,28.394568818410033,1.1771607901593575,0.8495016214943971,443.47215341282293
12.478764478764479,True,222.51861383937919,,28.236672873196053,1.1753424112107964,0.8508158902985855,442.7871149416301
12.528957528957529,True,223.7540938529017,,28.080761334852802,1.1735540930291297,0.8521124044813657,442.11340127257074
12.579150579150578,True,224.9877081142478,,27.926793689497966,1.1717951323947817,0.8533914951125574,441.4507474815138
12.62934362934363,True,226.21948714623426,,27.774730578882313,1.1700648476391724,0.8546534852471549,440.79889676324143
12.679536679536678,True,227.44946076555763,,27.624533758099112,1.1683625778234783,0.8558986901676379,440.15760012206357
12.72972972972973,True,228.67765810418632,,27.47616605517687,1.1666876819548804,0.8571274176173853,439.52661607655455
12.77992277992278,True,229.90410762994583,,27.329591332456815,1.1650395382383003,0.8583399680255809,438.9057103776595
12.83011583011583,True,231.12883716633624,,27.18477444966235,1.163417543361752,0.8595366347239797,438.2946557394652
12.88030888030888,True,232.35187391161332,,27.04168122857365,1.1618211118135573,0.8607177041558828,437.69323158197324
12.93050193050193,True,233.5732444571685,,26.90027841922522,1.1602496752297589,0.8618834560776539,437.1012237852521
12.980694980694981,True,234.79297480523687,,26.760533667549257,1.1587026817701855,0.8630341637530944,436.51842445438115
13.03088803088803,True,236.01109038596343,,26.62241548439231,1.157179595521699,0.8641700941409732,435.9446316946356
13.08108108108108,True,237.2276160738557,,26.485893215836438,1.155679895927241,0.8652915080760024,435.37964939639187
13.13127413127413,True,238.44257620364772,,26.350937014760646,1.1542030772393892,0.866398660443524,434.823287029265
13.18146718146718,True,239.65599458560297,,26.21751781358129,1.1527486479971853,0.8674918003481724,434.27535944501426
13.23166023166023,True,240.8678945202767,,26.08560729811443,1.1513161305250934,0.8685711712767535,433.73568668878517
13.281853281853282,True,242.07829881276464,,25.955177882505335,1.1499050604529857,0.8696370112555788,433.204093818274
13.332046332046332,True,243.28722978645567,,25.826202685174334,1.148514986256137,0.8706895530024752,432.6804107304296
13.382239382239382,True,244.49470929631093,,25.698655505730365,1.1471454688142548,0.8717290240736849,432.1644719953263
13.432432432432432,True,245.7007587416897,,25.57251080280639,1.1457960809886194,0.8727556470058587,431.6561166968607
